fund_house,scheme_type,scheme_category,scheme_code,scheme_name,cag,risk
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,130496,HDFC Growth Opportunities Fund - Regular Growth Plan,98.64986363636363,144.1263965268595
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,130497,HDFC Growth Opportunities Fund - Regular Dividend Plan,20.231681818181816,8.127654898760328
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,130498,HDFC Growth Opportunities Fund - Direct Growth Plan,99.54829545454545,149.68215961725207
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,130499,HDFC Growth Opportunities Fund - Direct Dividend Plan,22.43159090909091,7.353775332644628
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,130502,HDFC Small Cap Fund - Regular Growth Plan,34.668749999999996,59.64397805113636
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,130503,HDFC Small Cap Fund - Direct Growth Plan,36.50259090909091,73.1428196053719
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,130825,L&T Business Cycles Fund - Direct Plan - Growth,14.12665909090909,4.6032400428719
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,130827,L&T Business Cycles Fund - Regular Plan - Growth,13.814749999999998,4.157079869318181
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,130858,Nippon India Japan Equity Fund- Growth Plan- Bonus Option,11.765504651162791,1.8492435716062738
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,130860,Nippon India Japan Equity Fund- Direct Plan- Growth Plan- Growth Option,12.058620930232559,2.385744205375879
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,130861,Nippon India Japan Equity Fund- Direct Plan- Growth Plan- Bonus Option,12.058620930232559,2.385744205375879
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,130863,Nippon India Japan Equity Fund- Growth Plan- Growth Option,11.765502325581394,1.8492348020876146
IIFL Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,131578,IIFL Focused Equity Fund -Regular Plan - Growth,13.595784090909092,5.744565573155989
IIFL Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,131580,IIFL Focused Equity Fund-Direct Plan-Growth,14.145440909090906,7.627516341508263
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,132756,Tata India Tax Savings Fund-Growth-Direct Plan,15.792888636363635,9.02666703509814
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,132757,Tata India Tax Savings Fund-Growth-Regular Plan,15.136927272727274,7.067816479710744
Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,133385,Motilal Oswal Long Term Equity Fund (MOFLTE) - Regular Plan - Growth Option,14.704576744186049,8.050951811087074
Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,133386,Motilal Oswal Long Term Equity Fund (MOFLTE) - Direct Plan - Growth Option,15.342267441860468,10.192853348242293
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,133513,Aditya Birla Sun Life Manufacturing Equity Fund - Regular Plan - Growth,12.011395348837206,2.943667820443483
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,133516,Aditya Birla Sun Life Manufacturing Equity Fund - Direct Plan - Growth,12.353023255813955,3.5341699296917257
LIC Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,133710,LIC MF Large & Mid Cap Fund-Direct Plan-Growth,13.154783720930231,6.637872820897783
LIC Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,133711,LIC MF Large & Mid Cap Fund-Regular Plan-Growth,12.705388372093024,5.166039495446187
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,133796,Kotak Infrastructure & Economic Reform Fund - Standard Plan-Growth,18.0486976744186,7.738086908599244
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,133801,Kotak Infrastructure & Economic Reform Fund- Direct Plan- Growth Option,19.200418604651166,10.09049526663061
PGIM India Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,133836,PGIM India Diversified Equity Fund - Regular Plan - Growth Option,11.885116279069768,2.7355691725256897
PGIM India Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,133839,PGIM India Diversified Equity Fund - Direct Plan - Growth Option,12.284883720930232,3.7882668469442944
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,133858,SBI BANKING & FINANCIAL SERVICES FUND - REGULAR PLAN - GROWTH,13.609541860465116,11.046300408015144
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,133859,SBI BANKING & FINANCIAL SERVICES FUND - DIRECT PLAN - GROWTH,13.985116279069768,12.956128202293133
LIC Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,134016,LIC MF Banking and Financial Services Fund-Regular Plan-Growth,10.142416279069769,2.1071462632233637
LIC Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,134017,LIC MF Banking and Financial Services Fund-Direct Plan-Growth,10.40143953488372,2.3489669163439704
Baroda Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,134044,Baroda ELSS 96 Plan A -Growth Option,40.34279069767442,23.819299188750676
Baroda Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,134045,Baroda ELSS 96 Plan B(Direct) -Growth Option,42.810697674418606,30.198239048134123
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,134922,Nippon India US Equity Opportunites Fund- Growth Plan- Growth Option,13.346367567567567,9.11766241084003
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,134923,Nippon India US Equity Opportunites Fund- Direct Plan- Growth Plan- Growth Option,13.7445,10.967450851891892
Indiabulls Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,135341,Indiabulls Value Fund - Direct Plan - Growth Option,12.088846153846154,2.7555228788954627
Indiabulls Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,135343,Indiabulls Value Fund - Regular Plan - Growth Option,11.47594871794872,2.225444677370151
PGIM India Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,135598,PGIM India Long Term Equity Fund - Regular Plan - Growth Option,12.676216216216215,2.8177424397370334
PGIM India Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,135601,PGIM India Long Term Equity Fund - Direct Plan - Growth Option,13.085135135135134,3.6262411979547107
Essel Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,135654,Essel Long Term Advantage Fund- Direct Plan- Growth Option,13.330177777777777,3.3869770467283953
Essel Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,135655,Essel Long Term Advantage Fund- Regular Plan- Growth Option,12.802277777777777,2.5698087561728395
Essel Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,135677,Essel Large & Midcap Fund- Direct Plan- Growth Option,14.048462162162162,4.825033483973704
Essel Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,135678,Essel Large & Midcap Fund- Regular Plan- Growth Option,13.445164864864866,3.6828978644411965
Mirae Asset Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,135781,Mirae Asset Tax Saver Fund-Direct Plan -Growth,15.629861111111117,9.798909619598767
Mirae Asset Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,135784,Mirae Asset Tax Saver Fund-Regular Plan-Growth,15.064472222222223,7.917559082561728
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,135793,Tata Banking And Financial Services Fund-Direct Plan-Growth,16.408277777777776,11.494498724506172
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,135794,Tata Banking And Financial Services Fund-Regular Plan-Growth,15.710305555555559,9.145164632746912
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,135797,Tata Digital India Fund-Regular Plan-Growth,12.384219444444444,6.695490090455248
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,135800,Tata Digital India Fund-Direct Plan-Growth,12.95898611111111,8.835717561751544
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,135804,Tata India Consumer Fund-Regular Plan-Growth,14.995472222222226,8.896502390895058
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,135805,Tata India Consumer Fund-Direct Plan-Growth,15.672563888888893,11.154369063973768
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,135810,Tata India Pharma & Healthcare Fund-Direct Plan-Growth,9.695875000000001,1.3922845585416668
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,135812,Tata India Pharma & Healthcare Fund-Regular Plan-Growth,9.299902777777778,1.0029785947145062
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,135813,Tata Resources & Energy Fund-Direct Plan-Growth,14.278125000000001,3.890826866319445
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,135815,Tata Resources & Energy Fund-Regular Plan-Growth,13.667558333333334,2.9275355446527778
PGIM India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,138308,PGIM India Large Cap Fund - Growth,151.92411764705884,247.51006539792385
PGIM India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,138312,PGIM India Large Cap Fund - Direct Plan - Growth,162.60735294117646,355.3868312283737
