fund_house,scheme_type,scheme_category,scheme_code,scheme_name,cag,risk
Sundaram Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,112868,Sundaram Debt Oriented Hybrid Fund- GROWTH,17.73346136,2.714488502
IDFC Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,112877,IDFC Nifty Fund-Regular Plan-Growth,19.69035,9.660162684
DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,112901,DSP Focus Fund - Regular Plan - Growth,20.27425,7.348111006
Axis Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,112924,Axis Regular Saver Fund - Regular Plan - Growth Option,17.67862727,2.584984688
Mirae Asset Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,112932,Mirae Asset Emerging Bluechip Fund - Regular Plan - Growth Option,43.152,95.24086309
Nippon India Mutual Fund,Open Ended Schemes,Hybrid Scheme - Aggressive Hybrid Fund,112936,Nippon India Equity Hybrid Fund - Growth Plan,46.80644545,44.56885016
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,112938,Nippon India Credit Risk Fund  - Growth Plan,22.76556591,4.69696122
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,112939,Nippon India Credit Risk Fund  - Institutional Growth Plan,23.47614091,5.324504817
Baroda Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,112943,Baroda Large cap Fund - Plan A - Growth Option,12.77204545,2.171625362
Taurus Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,112948,Taurus Nifty Index Fund - Regular Plan - Growth Option,17.95315682,6.87380741
ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,112957,ICICI Prudential Nifty Next 50 Index Fund - Growth,21.64690682,13.04589262
Baroda Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,113036,Baroda Short Term Bond Fund - Plan A - Growth Option,17.99931591,5.478798242
HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,113047,HDFC Short Term Debt Fund - Growth Option,18.84402045,6.142511808
IDBI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,113063,IDBI NIFTY Index Fund Growth,17.89635682,6.218296172
Axis Mutual Fund,Open Ended Schemes,Hybrid Scheme - Multi Asset Allocation,113064,Axis Triple Advantage Fund - Regular Plan - Growth Option,17.53241364,3.993619083
HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,113070,HDFC Corporate Bond Fund - Growth Option,18.95055,6.74034814
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,113077,UTI Dynamic Bond Fund - Regular Plan - Growth Option,18.80687273,3.030257996
IDBI Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,113096,IDBI Liquid Fund-Growth,1804.334031,41158.82233
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,113099,SBI PSU Fund - REGULAR PLAN -Growth,9.992240909,2.038648907
Franklin Templeton Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,113135,Franklin India Low Duration Fund - Growth Plan,19.07972045,5.133091374
Essel Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,113142,Essel Regular Savings Fund-Growth,17.44145455,2.691695003
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,113177,Nippon India Small Cap Fund - Growth Plan - Growth Option,34.25610682,57.60736249
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,113178,Nippon India Small Cap Fund - Growth Plan - Bonus Option,34.25610682,57.60734844
Canara Robeco Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,113221,Canara Robeco Bluechip Equity Fund - Regular Plan - Growth,21.08727273,11.96253347
IDBI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,113249,IDBI Nifty Junior Index Fund Growth,18.65050455,8.619568081
IDBI Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,113251,IDBI UST Growth,1780.310395,36961.35254
Nippon India Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,113269,Nippon India Index Fund - Sensex Plan - Growth Plan - Growth Option,15.66293182,5.930985328
Nippon India Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,113270,Nippon India Index Fund - Sensex Plan - Growth Plan - Bonus Option,15.66290455,5.931004579
Nippon India Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,113296,Nippon India Index Fund - Nifty Plan - Growth Plan - Growth Option,16.09757955,5.588366385
Nippon India Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,113297,Nippon India Index Fund - Nifty Plan - Growth Plan - Bonus Option,16.09757955,5.588366385
Baroda Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,113327,Baroda Mid-cap Fund- Plan A - Growth Option,8.407954545,1.009393543
Nippon India Mutual Fund,Open Ended Schemes,Hybrid Scheme - Arbitrage Fund,113345,Nippon India Arbitrage Fund - Growth Plan - Growth Option,17.45743409,3.154451946
BNP Paribas Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,113460,BNP PARIBAS MULTI CAP Fund-Growth Option,41.26218182,35.90188824
BNP Paribas Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,113463,BNP Paribas Long Term Equity Fund - Growth Option,33.93175,18.61225737
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,113476,BNP PARIBAS LOW DURATION Fund-Regular Plan-Growth Option,25.02145227,9.496520282
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,113526,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Growth Option,19.95911818,6.368457186
BNP Paribas Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,113544,BNP PARIBAS  LARGE CAP Fund-Growth Option,77.68318182,110.3566626
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,113547,BNP PARIBAS Short Term Fund-Regular Plan-Growth Option,26.066975,9.80650565
BNP Paribas Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,113560,BNP PARIBAS Conservative Hybrid Fund-Regular Plan-Growth Option,25.96022045,8.118743429
BNP Paribas Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,113566,BNP Paribas Mid Cap Fund-Growth Option,29.26990909,17.73447572
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,114099,BNP PARIBAS Corporate Bond Fund - Regular Plan - Growth Option,20.82110455,4.564649835
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,114216,L&T Money Market Fund - Regular Plan - Growth,16.73704545,4.539093524
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,114239,ICICI Prudential Credit Risk Fund - Growth,18.11714773,5.410086414
Principal Mutual Fund,Open Ended Schemes,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,114301,Principal Balanced Advantage Fund - Growth Option,18.80522727,2.890602221
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,114359,Invesco India Ultra Short Term Fund - Growth,1729.941136,45832.72025
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,114458,Kotak Bluechip Fund - Growth,201.7915,755.9289723
IDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,114476,IDFC  Infrastructure Fund-Regular Plan-Growth,13.64939091,7.540460206
Axis Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,114564,Axis Midcap Fund - Regular Plan - Growth,30.87772727,30.54326756
Nippon India Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,114616,Nippon India Gold Savings Fund-Growth plan- Growth Option,13.77692273,6.526214253
Kotak Mahindra Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,114758,Kotak Gold Fund Growth,13.66899773,7.274076423
Essel Mutual Fund,Open Ended Schemes,Hybrid Scheme - Multi Asset Allocation,114855,Essel 3 in 1 Fund-Growth,16.33163409,2.010381735
Kotak Mahindra Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,114859,Kotak Debt Hybrid - Growth,28.30449545,11.74676773
Mirae Asset Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,114931,Mirae Asset Great Consumer Fund - Regular Plan - Growth option,28.39286364,32.44571021
IDBI Mutual Fund,Open Ended Schemes,Hybrid Scheme - Equity Savings,114982,IDBI Equity Savings Fund Growth Option,15.51527273,0.924542572
IDBI Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,115005,IDBI Short Term Bond Fund Growth,16.73374545,2.455128201
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,115068,Axis Dynamic Bond Fund - Regular Plan - Growth Option,17.46178182,5.538082606
Canara Robeco Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,115077,Canara Robeco Short Duration Fund - Regular Plan - Growth,16.07220227,3.744607112
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,115092,ICICI Prudential Ultra Short Term Fund - Growth,17.09943636,4.86009814
HSBC Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,115116,HSBC Brazil Fund-Growth,6.994363158,2.18116213
Quantum Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,115132,Quantum Gold Savings Fund - Direct Plan Growth Option,13.45510455,6.437027203
Union Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,115270,Union Multi Cap Fund - Growth Option,17.3225,4.131809659
Union Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,115398,Union Liquid Fund - Growth Option,1659.328825,26439.90074
SBI Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,115676,SBI GOLD FUND REGULAR PLAN - GROWTH,10.37396364,4.117794277
Essel Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,115790,Essel Large Cap Equity Fund - Growth Option,19.86009318,8.006044194
ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,115833,ICICI Prudential Regular Gold Savings Fund (FOF) - Growth,11.09888864,4.437269295
DSP Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,115882,DSP World Agriculture Fund - Regular Plan - Growth,15.514525,1.581641703
L&T Mutual Fund,Open Ended Schemes,Hybrid Scheme - Equity Savings,115887,L&T Equity Savings Fund - Regular Plan - Growth,16.108,1.795939455
Axis Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,115897,Axis Gold Fund - Regular Plan - Growth Option,10.38393864,3.890305138
HDFC Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,115934,HDFC Gold Fund -Growth Option,10.68889318,4.192173992
Tata Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,115942,Tata Retirement Savings Fund -Regular Plan -Progressive -Growth,24.55382727,21.83694084
Tata Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,115943,Tata Retirement Savings Fund Moderate -Regular Plan (Growth),25.71162045,18.71314763
Tata Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,115944,Tata Retirement Savings Fund Regular Plan-Conservative Plan (Growth),17.93346591,5.073041391
Indiabulls Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,115991,Indiabulls Liquid Fund - Growth Option,1641.559734,35036.03358
Union Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,116051,Union Long Term Equity Fund - Growth Option,21.95613636,5.113273709
Invesco Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,116077,Invesco India Gold Fund - Growth,10.04674773,3.819972477
Franklin Templeton Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,116153,Franklin India Credit Risk Fund - Growth,17.17829773,3.57518738
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,116299,L&T Short Term Bond Fund - Regular Plan - Growth,16.35658182,4.161374265
Indiabulls Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,116424,Indiabulls Ultra Short Term Fund - Growth Option,1646.051557,40391.89723
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,116471,Axis Gilt Fund - Regular Plan - Growth Option,15.05896364,3.911643337
PGIM India Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,116485,PGIM India Dynamic Bond Fund - Growth Option,1621.074332,48727.29486
Indiabulls Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,116547,Indiabulls Blue Chip Fund - Growth Option,17.79386364,7.572064618
Union Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,116555,Union Dynamic Bond Fund - Growth Option,15.00227727,2.667818829
IDBI Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,116583,IDBI Dynamic Bond Fund Growth,14.23799318,1.415275972
Franklin Templeton Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,116633,Franklin India Feeder - Franklin U.S. Opportunities Fund - Growth,26.44105909,49.47714269
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,116796,Aditya Birla Sun Life Gold Fund-Growth,10.47657273,4.22538507
IDBI Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,116811,IDBI Dynamic Bond Fund Growth Direct,14.74460227,2.234187663
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,116894,Axis Strategic Bond Fund - Regular Plan - Growth Option,16.37880455,4.504669211
IDBI Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,117311,IDBI India Top 100 Equity Fund Growth,21.63977273,5.801634039
Taurus Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,117312,Taurus Banking & Financial Services Fund - Regular Plan - Growth Option,20.51909091,14.79954917
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,117446,Axis Banking & PSU Debt Fund - Regular Plan - Growth option,1580.773609,46039.29732
Baroda Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,117549,Baroda Banking and Financial Services Fund - Plan A - Growth Option,18.7575,10.96785511
Axis Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,117560,Axis Focused 25 Fund - Regular Plan - Growth Option,22.95886364,21.18189189
Quantum Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,117608,Quantum Multi Asset Fund of Funds - Direct Plan Growth Option,16.48586364,4.353908909
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,117620,ICICI Prudential US Bluechip Equity Fund - Growth,23.575,27.71460595
Baroda Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,117631,Baroda Dynamic Bond Fund - Plan A - Growth Option,15.57933409,2.287548901
DSP Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,117691,DSP US Flexible Equity Fund - Regular Plan - Growth Option,21.6729381,17.22246123
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,117716,Kotak Credit Risk Fund - Growth,18.52911818,5.203170526
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,117945,BNP PARIBAS LOW DURATION FUND  GROWTH OPTION,25.55657045,8.916306804
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,117951,BNP PARIBAS CORPORATE BOND FUND GROWTH OPTION,18.06380909,3.458682502
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,117953,BNP PARIBAS SHORT TERM FUND  GROWTH OPTION,19.38854545,5.241846556
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,117957,BNP Paribas Flexi Debt Fund Growth Option,29.06314091,11.82359276
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,117981,UTI Credit Risk Fund  - Regular Plan - Growth Option,14.40134318,2.847543732
IDBI Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,118030,IDBI Gilt Fund Growth,14.18821364,1.883877202
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,118043,L&T Equity Fund-Regular Plan-Growth,71.67468182,92.81661672
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,118047,L&T  Tax Advantage Fund-Regular Plan-Growth,46.67868182,60.2302279
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,118049,L&T Large and Midcap Fund-Regular Plan-Growth,41.83531818,37.95187476
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,118053,L&T Flexi Bond Fund - Regular Plan - Growth,18.31756364,5.73016144
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,118058,L&T Overnight Fund - Regular Plan - Growth,1316.018876,14280.60362
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,118069,L&T India Large Cap Fund - Regular Plan - Growth,23.52672727,9.117438698
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,118078,L&T Banking and PSU Debt Fund - Regular Plan - Growth,15.07463636,3.65469609
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,118102,L&T India Value Fund-Regular Plan-Growth,30.92495455,28.12108618
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,118133,L&T Low Duration Fund-Regular Plan - Growth,17.97330682,4.696593597
L&T Mutual Fund,Open Ended Schemes,Hybrid Scheme - Aggressive Hybrid Fund,118191,L&T Hybrid Equity Fund- Regular Plan - Growth,23.20202273,8.966889522
L&T Mutual Fund,Open Ended Schemes,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,118194,L&T Balanced Advantage Fund-Regular Plan-Growth,22.14684091,4.262596407
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,118232,Invesco India Banking & PSU Debt Fund - Growth Option,1420.811218,28483.97677
Canara Robeco Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118267,Canara Robeco Infrastructure-Direct Plan - Growth,43.28727273,32.94642893
Canara Robeco Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,118269,Canara Robeco Bluechip Equity Fund - Direct Plan - Growth,22.09818182,16.05899215
Canara Robeco Mutual Fund,Open Ended Schemes,Hybrid Scheme - Aggressive Hybrid Fund,118272,Canara Robeco Equity Hybrid Fund - Direct Plan - Growth,141.74,567.9008636
Canara Robeco Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118273,Canara Robeco Consumer Trends Fund - Direct Plan - Growth,34.18795455,50.00515263
Canara Robeco Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,118275,Canara Robeco Equity Diversified Fund-Direct Plan -Growth Option,116.1543182,406.6356109
Canara Robeco Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,118278,Canara Robeco Emerging Equities-Direct Plan-Growth Option,82.87954545,298.3864907
Canara Robeco Mutual Fund,Open Ended Schemes,Debt Scheme - Medium to Long Duration Fund,118282,Canara Robeco Income Fund-Direct Plan - Growth Option,36.86455682,26.33922452
Canara Robeco Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,118284,Canara Robeco Dynamic Bond Fund - Direct Plan - Growth,19.63703864,6.885288614
Canara Robeco Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,118285,Canara Robeco Equity Taxsaver Fund - Direct Plan - Growth Option,56.49795455,90.44381173
